"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000006787","MDR TRUCK SALES, INC.                           ","A","DOMP","           10209 CHESTNUT DR.                        ","                                          ","HUDSON                      ","FL","34669     ","  ","01122005"
"A05000000117","SBR-FORTUNE ASSOCIATES, LTD.                    ","A","DOML","P          1300 BRICKELL AVE.                        ","                                          ","MIAMI                       ","FL","33131     ","  ","01132005"
"F05000000227","TEAM C & H, INC.                                ","A","FORP","           6262 GREENLAND ROAD                       ","                                          ","JACKSONVILLE                ","FL","32258     ","  ","01062005"
"P05000006817","NEW BOOM USA CORPORATION                        ","A","DOMP","           3520 NW 115TH AVE.                        ","                                          ","MIAMI                       ","FL","33178     ","  ","10292005"
"M05000000207","PRS I, LLC                                      ","A","FORL","           150 NORTH WACKER DRIVE, SUITE 1120        ","                                          ","CHICAGO                     ","IL","60606     ","  ","01132005"
"P05000006188","USA GRILL CONSTRUCTION, INC.                    ","A","DOMP","           3801 N FEDERAL HWY                        ","                                          ","POMPANO BEACH               ","FL","33064     ","  ","01122005"
"P05000006198","LE NEW YORK BEAUTICIAN, INC.                    ","A","DOMP","           6601 SW 8 ST #5                           ","                                          ","MIAMI                       ","FL","33144     ","  ","01122005"
"P05000006208","M & A MORTGAGE AND INVESTMENT SERVICES INC.     ","A","DOMP","           1531 W LINEBAUGH AVE                      ","                                          ","TAMPA                       ","FL","33612     ","  ","01122005"
"P05000006218","JDW INTERIORS, INC.                             ","A","DOMP","           901 SOUTH DELAWARE AVENUE                 ","                                          ","TAMPA                       ","FL","33606     ","  ","01122005"
"P05000006228","SKIN SCIENCE.NET, CORP.                         ","A","DOMP","           9 ISLAND AVE #702                         ","                                          ","MIAMI BCH                   ","FL","33139     ","  ","01122005"
"P05000006238","ROBERT J. MARSHALL, INC.                        ","A","DOMP","           7641 CURRENCY DR                          ","                                          ","ORLANDO                     ","FL","32809     ","  ","01122005"
"P05000006248","MOLD MUGGERS, INC.                              ","A","DOMP","           10475 ST TROPEZ PLACE                     ","                                          ","TAMPA                       ","FL","33615     ","  ","01122005"
"N05000000388","FOUNDATION FOR AMERICA'S FAMILIES, INC.         ","A","DOMN","P          10693 WILES ROAD                          ","SUIRE 183                                 ","CORAL SPRINGS               ","FL","33076     ","  ","01122005"
"L05000003648","SARASOTA COMPLETE, L.L.C.                       ","A","FLAL","           7541 RENATO CT.                           ","                                          ","SARASOTA                    ","FL","34238     ","  ","01102005"
"P05000006258","AUDIO VISUAL & MORE, INC.                       ","A","DOMP","           8916 HAVASU DRIVE                         ","                                          ","ORLANDO                     ","FL","32825     ","  ","01122005"
"L05000003658","GLOBAL VIRTUAL EDUCATION LLC                    ","A","FLAL","           801 BRICKELL BAY DRIVE                    ","861                                       ","MIAMI                       ","FL","33131     ","US","01102005"
"L05000003668","TVHOST PRODUCTIONS, LLC                         ","A","FLAL","           106 STATE ST.                             ","                                          ","OLDSMAR                     ","FL","34677     ","US","01112005"
"P05000006268","MICHEL & TANIA OUAKNINE, INC.                   ","A","DOMP","           C/O BARRY A. EISENSON, ESQ.               ","4953 COCONUT CREEK PARKWAY                ","COCONUT CREEK               ","FL","33063     ","  ","01122005"
"F05000000208","NECA SERVICES, INC.                             ","A","FORP","           80 SOUTH JEFFERSON ROAD                   ","                                          ","WHIPPANY                    ","NJ","07981     ","  ","01122005"
"L05000003678","IT MAKES SCENTS, LLC                            ","A","FLAL","           16360 BRAEBURN RIDGE TRAIL                ","                                          ","DELRAY BEACH                ","FL","33446     ","US","01122005"
"L05000003688","GRANDVIEW VENTURES, LLC                         ","A","FLAL","           10501 REGENT CIRCLE                       ","                                          ","NAPLES                      ","FL","34109     ","  ","01122005"
"P05000006278","COCOPLUM PLACE, INC.                            ","A","DOMP","           2727 E. OAKLAND PARK BLVD.                ","                                          ","FORT LAUDERDALE             ","FL","33306     ","  ","01122005"
"L05000003698","DONATELLO LLC                                   ","A","FLAL","           7620 NW 25 STREET                         ","# 8                                       ","MIAMI                       ","FL","33122     ","  ","01122005"
"L05000003708","CAPE CORAL READY MIX, L.L.C.                    ","A","FLAL","           2411 S.W. PINE ISLAND ROAD                ","                                          ","CAPE CORAL                  ","FL","33991     ","  ","01122005"
"P05000006288","JPJ SIGNS, INC.                                 ","A","DOMP","           2315 W. OKEECHOBEE ROAD                   ","                                          ","HIALEAH                     ","FL","33010     ","  ","01122005"
"L05000003718","ONGOING ENTERTAINMENT LLC                       ","A","FLAL","           508 NORTH 60TH TERRACE                    ","UNIT 4                                    ","HOLLYWOOD                   ","FL","33024     ","  ","01112005"
"L05000003728","HOBBY HANGAR,LLC                                ","A","FLAL","           7715 INDUSTRIAL STREET                    ","                                          ","W.MELBOURNE                 ","FL","32904     ","  ","01122005"
"L05000003738","GLORIA'S CLEANING SERVICE LLC                   ","A","FLAL","           1571 NE 47 ST                             ","                                          ","POMPANO BEACH               ","FL","33064     ","  ","01122005"
"L05000003748","RIGHTEOUS WORKS L.L.C.                          ","A","FLAL","           128 OLD AIRPORT ESTATES                   ","                                          ","PALATKA                     ","FL","32007     ","US","01122005"
"L05000003758","V & G ENTERPRISES, LLC                          ","A","FLAL","           187 VAIL ROAD                             ","                                          ","PARSIPPANY                  ","NJ","07054     ","US","01102005"
"L05000003768","WHITESTAR CAPITAL, LLC                          ","A","FLAL","           902 CLINT MOORE ROAD                      ","SUITE 220                                 ","BOCA RATON                  ","FL","33487     ","  ","01122005"
"P05000006298","TORAL BAKERY WHOLESALE CORP.                    ","A","DOMP","           16721 NW 77 PL                            ","                                          ","MIAMI                       ","FL","33016     ","  ","01122005"
"L05000003778","ARUN AMATYA, MD, PLLC                           ","A","FLAL","           3998 STONE HOLLOW CT                      ","#3                                        ","PALM HARBOR                 ","FL","34684     ","US","01122005"
"L05000003788","BANGLE SERVICES, LTD. CO.                       ","A","FLAL","           208 E MAGNOLIA ST                         ","                                          ","GROVELAND                   ","FL","34736     ","  ","01122005"
"L05000003808","DAVILA INVESTMENTS, LLC                         ","A","FLAL","           1308 DREXELL AVENUE                       ","APT. 311                                  ","MIAMI BEACH                 ","FL","33139     ","US","01122005"
"L05000003818","RV COLONY PARK, LLC                             ","A","FLAL","           5000 S.W. 75TH AVENUE                     ","SUITE 103                                 ","MIAMI                       ","FL","33155     ","  ","01132005"
"L05000003828","ESK GROUP, LLC                                  ","A","FLAL","           3006 SPYGLASS CIRCLE                      ","                                          ","PALOS HEIGHTS               ","IL","60463     ","  ","01132005"
"L05000003838","PETER A. HARRISON, LLC                          ","A","FLAL","           1030-C SABLE DRIVE                        ","                                          ","PENSACOLA                   ","FL","32514-3217","US","01112005"
"L05000003848","CURIN DEVELOPMENTS LLC                          ","A","FLAL","           6687 STRATFORD DRIVE                      ","                                          ","PARKLAND                    ","FL","33067     ","US","01132005"
"L05000003858","TURKEY CREEK DEVELOPMENT, LLC                   ","A","FLAL","           113 BAILEY DR.                            ","SUITE 4                                   ","NICEVILLE                   ","FL","32578     ","  ","01112005"
"L05000003868","KADIMA OF S.W.FL, LLC.                          ","A","FLAL","           2431 LASALLE AVE                          ","                                          ","FORT MYERS                  ","FL","33907     ","US","01132005"
"P05000006328","FAMILY CARE MEDICAL EQUIPMENT, CORP.            ","A","DOMP","           10300 SUNSET DR. # 470-E                  ","                                          ","MIAMI                       ","FL","33171     ","  ","01122005"
"L05000003888","ABLE TIRE SOUTHWEST, L.L.C.                     ","A","FLAL","           940 S. BURLESON BLVD.                     ","                                          ","BURLESON                    ","TX","76028     ","  ","01132005"
"L05000003798","GLOBAL CAPITAL SOLUTIONS LLC                    ","A","FLAL","           1849 NE MCHIAMI GARDENS DRIVE             ","                                          ","`NO MIA B                   ","FL","33179     ","US","01122005"
"L05000003878","JEM INTERNATIONAL ASSOCIATES LLC                ","A","FLAL","           6205 WHIMBRELWOOD DR.                     ","                                          ","LITHIA                      ","FL","33547     ","US","01112005"
"P05000006338","VIDEVALL, INC.                                  ","A","DOMP","           1730 MAIN STREET                          ","216                                       ","WESTON                      ","FL","33326     ","US","01122005"
"P05000006348","PRECISION CONTRACTING AND PAINTING, INC.        ","A","DOMP","           821 NE 36TH TER                           ","7                                         ","OCALA                       ","FL","34470-1033","FL","01122005"
"P05000006358","SCIII INC                                       ","A","DOMP","           1155 N. KENTUCKY AVENUE                   ","                                          ","WINTER PARK                 ","FL","32789     ","  ","01122005"
"P05000006368","NEW COLUMBUS WORLD LIMITED,INC.                 ","A","DOMP","           1799 NE 164 STREET                        ","SUITE 101                                 ","NORTH MIAMI BEACH           ","FL","33162     ","  ","01112005"
"N05000000408","JOY & CARE-GIVING FOUNDATION, INC.              ","A","DOMN","P          20 FLINTSTONE COURT                       ","                                          ","PALM COAST                  ","FL","32137     ","  ","01132005"
"P05000006388","NATIONS BRAKES, MUFFLERS AND AUTO SERVICE, INC  ","A","DOMP","           12282 SW 117 COURT                        ","                                          ","MIAMI                       ","FL","33186     ","  ","01122005"
"L05000003928","JAROB, LLC                                      ","A","FLAL","           2075 CENTRE POINTE BOULEVARD              ","                                          ","TALLAHASSEE                 ","FL","32308     ","  ","01132005"
"P05000006398","DD'S MADD CUTTERS INC                           ","A","DOMP","           19709 NW 37TH AVENUE                      ","                                          ","MIAMI                       ","FL","33056     ","US","01122005"
"P05000006308","PHILLY PHLAVA' ORIGINAL STEAKS AND HOAGIES, INC.","A","DOMP","           10039 W HILLSBOROUGH AVE                  ","                                          ","TAMPA                       ","FL","33615-3002","  ","01122005"
"P05000006318","RENZO SALINI, P.A.                              ","A","DOMP","           9285 NW 45TH ST                           ","                                          ","SUNRISE                     ","FL","33351     ","  ","01122005"
"N05000000398","LA TERRAZA III CONDOMINIUM ASSOCIATION, INC.    ","A","DOMN","P          % 600 CORPORATE DR - STE 102              ","                                          ","FT LAUDERDALE               ","FL","33334     ","  ","01122005"
"L05000003898","CAMM BUILDERS, LLC                              ","A","FLAL","           333 HAZELTINE DRIVE                       ","                                          ","DEBARY                      ","FL","32713     ","  ","01122005"
"M05000000188","TMG OF FLORIDA, LLC                             ","A","FORL","           133 LUCKIE STREET, 6TH FLOOR              ","                                          ","ATLANTA                     ","GA","30303     ","  ","01122005"
"L05000003908","SALLY 371 ENTERPRISES, LLC                      ","A","FLAL","           1016 DAISY LANE                           ","                                          ","WESTON                      ","FL","33326     ","  ","01122005"
"L05000003918","RUTLAND DEVELOPMENT L.L.C.                      ","A","FLAL","           401 EAST JACKSON STREET, SUITE 2400       ","                                          ","TAMPA                       ","FL","33602     ","  ","01122005"
"P05000006378","CRYSTAL CLEAR NATIONAL CONCRETE POLISHING, INC. ","A","DOMP","           3130 S.W. 19TH STREET                     ","SUITE 449                                 ","PEMBROKE PARK               ","FL","33009     ","  ","01122005"
"P05000006408","NORTH AMERICAN CONCERTS, INC.                   ","A","DOMP","           P O BOX 1955                              ","                                          ","TARPON SPRINGS              ","FL","34688     ","  ","01122005"
"P05000006418","4009 WEST MLK DRIVE, INC.                       ","A","DOMP","           2522 WEST KENNEDY BLVD.                   ","                                          ","TAMPA                       ","FL","33609     ","  ","01122005"
"L05000003938","AMERICAN PERSONAL TRUST, LLC                    ","A","FLAL","           999 PONCE DE LEON BLVD.                   ","SUITE 1040                                ","CORAL GABLES                ","FL","33134     ","  ","01122005"
"P05000006428","MORGAN MARINE & CONSULTING, INC.                ","A","DOMP","           801 ALAMANDA DRIVE                        ","                                          ","NORTH PALM BEACH            ","FL","33408     ","US","01152005"
"P05000006438","CALI RESTAURANT AND BAKERY, INC.                ","A","DOMP","           2302 W. COLUMBUS DRIVE                    ","                                          ","TAMPA                       ","FL","33607     ","US","01122005"
"L05000003948","JOHNAN SHEA COMPANY LLC                         ","A","FLAL","           8130 A1AS E8                              ","                                          ","ST. AUGUSTINE               ","FL","32080     ","  ","01122005"
"P05000006448","BIG THUNDER MARINE, INC.                        ","A","DOMP","           32697 GREEN HILLS ROAD                    ","                                          ","GRAVOIS MILLS               ","MO","65037     ","US","01122005"
"L05000003958","DELTA BUSINESS CONSULTANTS LLC                  ","A","FLAL","           5761 TRUMPET ST.                          ","                                          ","NORT PORT                   ","FL","34286     ","  ","01122005"
"P05000006458","KUAI, INC.                                      ","A","DOMP","           8212 GEMSTONE COURT                       ","                                          ","ORLANDO                     ","FL","32836     ","  ","01122005"
"P05000006468","ATLANTIS LANDSCAPING INC                        ","A","DOMP","           380 S STATE ROAD 434                      ","SUITE 1004-382                            ","ALTAMONTE SPRINGS           ","FL","32714     ","  ","01122005"
"P05000006478","JCON HOMES, INC.                                ","A","DOMP","           11850 UNIVERSITY BLVD.                    ","                                          ","ORLANDO                     ","FL","32817     ","  ","01102005"
"P05000006488","TOTAL FLORIDA TITLE, INC.                       ","A","DOMP","           8430 ENTERPRISE CIRCLE                    ","SUITE 100                                 ","BRADENTON                   ","FL","34202-4108","  ","01122005"
"L05000003968","FC DEVELOPMENT LLC                              ","A","FLAL","           1451 WEST CYPRESS CREEK ROAD, SUITE 300   ","                                          ","FORT LAUDERDALE             ","FL","33309     ","  ","01132005"
"P05000006498","PORTABLE KITCHENS, INC.                         ","A","DOMP","           967 ARABIAN DRIVE                         ","                                          ","LOXAHATCHEE                 ","FL","33470     ","  ","01122005"
"P05000006508","LITTLE SCHOLARS, INC.                           ","A","DOMP","           6401 POMEROY CIRCLE                       ","                                          ","ORLANDO                     ","FL","32810     ","  ","01122005"
"P05000006518","OLIVE CRANE SERVICE, INC.                       ","A","DOMP","           11006 LAKE KATHERINE CIRCLE               ","                                          ","CLERMONT                    ","FL","34711     ","  ","01102005"
"L05000003978","CRJ PROPERTY INVESTMENT GROUP, L.L.C.           ","A","FLAL","           9632 LOBLOLLY PINE CIRCLE                 ","                                          ","ORLANDO                     ","FL","32827     ","  ","01132005"
"P05000006538","REDFIRE MARKETING, INC.                         ","A","DOMP","           9279 LEGARE STREET                        ","                                          ","BOCA RATON                  ","FL","33434     ","US","01122005"
"P05000006548","HOWARD LIDSKY, P.A.                             ","A","DOMP","           2233 N.W. 41ST STREET                     ","200A                                      ","GAINESVILLE                 ","FL","32605     ","US","01122005"
"P05000006558","MST DESIGN INC                                  ","A","DOMP","           417 SE 4 ST                               ","                                          ","DANIA BEACH                 ","FL","33004     ","US","01132005"
"P05000006568","AIR TRANSPORT LOGISTICS, INC.                   ","A","DOMP","           13285 NW 9 CT                             ","                                          ","PEMBROKE PINES              ","FL","33028     ","US","01102005"
"P05000006578","POTENZONI AND ASSOCIATES, INC.                  ","A","DOMP","           3618 ALCANTARA AV                         ","                                          ","DORAL                       ","FL","33178     ","US","01132005"
"P05000006528","DELFA, INC.                                     ","A","DOMP","           515 HOLLOW RIDGE ROAD                     ","                                          ","PALM HARBOR                 ","FL","34683     ","  ","01122005"
"P05000006588","COMMERCIAL FINANCIAL LINK, INC.                 ","A","DOMP","           1056 SADDLEBACK RIDGE RD.                 ","                                          ","APOPKA                      ","FL","32703     ","US","01112005"
"P05000006608","ARTWELL FINANCIAL CORPORATION INC.              ","A","DOMP","           1601 NORTH PALM AVE                       ","SUITE 10E                                 ","PEMBROKE PINES              ","FL","33026     ","US","01112005"
"P05000006618","KATHY'S ACCOUNTING INC                          ","A","DOMP","           3256 WHITE IBIS CT                        ","#416                                      ","PUNTA GORDA                 ","FL","33950     ","US","01132005"
"M05000000198","REAL ESTATE ALLIANCE II, LLC                    ","A","FORL","           555 ANDORRA GLEN CT. STE 11               ","                                          ","LAFAYETTE HILLS             ","PA","19444     ","  ","01062005"
"P05000006638","ABAD CORPORATION                                ","A","DOMP","           3400 SW 67 AVE                            ","                                          ","MIAMI                       ","FL","33155     ","  ","01122005"
"P05000006658","ROARCH INC.                                     ","A","DOMP","           111 SW 113 AVE APT 104                    ","                                          ","MIAMI                       ","FL","33174     ","  ","01122005"
"P05000006668","FOWLER AVIATION, INC.                           ","A","DOMP","           2891 TIBURON BOULEVARD EAST               ","                                          ","NAPLES                      ","FL","34109     ","  ","01122005"
"P05000006678","JOHN F. CONIGLIO INC.                           ","A","DOMP","           18305 102ND WAY S                         ","                                          ","BOCA RATON                  ","FL","33488     ","  ","01122005"
"P05000006698","CARA B. BAXTER, INC.                            ","A","DOMP","           782 8TH AVE. SOUTH                        ","                                          ","JACKSONVILLE BEACH          ","FL","32250     ","  ","01122005"
"N05000000418","ST. JOHN'S CSI CONGREGATION OF SOUTH FLORIDA, IN","A","DOMN","P          10893 NW 45TH ST                          ","                                          ","CORAL SPRINGS               ","FL","33065     ","  ","01122005"
"L05000004028","MT DEVELOPMENT OF NAPLES, LLC                   ","A","FLAL","           9090 THE LANE                             ","                                          ","NAPLES                      ","FL","34109     ","  ","01062005"
"L05000004038","ADVANCED CARE HOSPITALISTS, PL                  ","A","FLAL","           10704 CORY LAKE DRIVE                     ","                                          ","TAMPA                       ","FL","33647     ","  ","01072005"
"P05000006738","EXECUTIVE SOLUTIONS INTERNATIONAL OF TAMPA BAY, ","A","DOMP","           2573 PINE COVE LANE                       ","                                          ","CLEARWATER                  ","FL","33761     ","  ","01122005"
"L05000003988","200 WHITE STREET LLC                            ","A","FLAL","           20 HOLMES BLVD NW                         ","                                          ","FORT WALTON BEACH           ","FL","32548     ","  ","01062005"
"P05000006628","CALIDAD TOTAL CORP.                             ","A","DOMP","           3200 N OCEAN BLVD #1205                   ","                                          ","FT LAUDERDALE               ","FL","33308     ","  ","01122005"
"L05000003998","PET MEMORIAL GARDENS CEMETERY, LLC              ","A","FLAL","           12969 OLD ST AUGUSTINE ROAD               ","                                          ","JACKSONVILLE                ","FL","32258     ","  ","01052005"
"P05000006648","DECATER CONTRACTING, INC.                       ","A","DOMP","           2840 REMINGTON GREEC CR                   ","                                          ","TALLAHASSEE                 ","FL","32308     ","  ","01132005"
"L05000004008","DOUGLAS LANDSCAPING AND MAINTENANCE, L.L.C.     ","A","FLAL","           1250 8TH AVE                              ","                                          ","DELAND                      ","FL","32724     ","  ","01052005"
"P05000006688","TELEVOIP CARDS INC.                             ","A","DOMP","           8015 NW 8TH ST STE #106                   ","                                          ","MIAMI                       ","FL","33126     ","  ","01122005"
"L05000004018","YUPPIE JUMPERS, LLC                             ","A","FLAL","           4818 POSEIDON PLACE                       ","                                          ","LAKE WORTH                  ","FL","33463     ","  ","01062005"
"P05000006708","S & S SPECIAL TOUCH CLEANING SERVICE, INC.      ","A","DOMP","           411 BASEWOOD LANE                         ","                                          ","ALTAMONTE SPRINGS           ","FL","32701     ","  ","01122005"
"P05000006718","ADAM COLEMAN, INC.                              ","A","DOMP","           3232 SE COUNTRY ROAD 21-B                 ","                                          ","MELROSE                     ","FL","32666     ","  ","01112005"
"P05000006728","ATLANTIC POOL AND SPA OF BREVARD, INC.          ","A","DOMP","           430 CARISSA DRIVE                         ","                                          ","SATELLITE BEACH             ","FL","32937     ","  ","01132005"
"P05000006598","BECTON ENTERPRISES INC.                         ","A","DOMP","           10234 MEADOW CROSSING DR.                 ","                                          ","TAMPA                       ","FL","33647     ","  ","01142005"
"L05000004048","SUNRAKERS ENTERPRISES, L.L.C.                   ","A","FLAL","           4000 WEATHERBY LANE                       ","                                          ","MIMS                        ","FL","32754     ","  ","01062005"
"P05000006748","THOMAS INSURANCE AGENCY, INC.                   ","A","DOMP","           3506 LAKE SARAH DR                        ","                                          ","ORLANDO                     ","FL","32804-3424","  ","01122005"
"N05000000428","ANCLOTE ISLAND HOMEOWNERS ASSOCIATION, INC.     ","A","DOMN","P          3446 E LAKE RD STE 212                    ","                                          ","PALM HARBOR                 ","FL","34685     ","  ","01122005"
"P05000006768","SOUTHERN NORTHERN ENTERPRISES, INC.             ","A","DOMP","           11025 W BEAVER ST PMB #51                 ","                                          ","JACKSONVILLE                ","FL","32220     ","  ","01122005"
"L05000004058","HEIGHTS DEVELOPMENT LLC                         ","A","FLAL","           16136 CARDEN DRIVE                        ","                                          ","ODESSA                      ","FL","33556     ","  ","01132005"
"P05000006778","GUIDO'S GOURMET INC.                            ","A","DOMP","           164 42ND AVE. NE                          ","                                          ","ST. PETERSBURG              ","FL","33703     ","  ","01132005"
"P05000006798","REDMOND CUSTOM CABINETRY & WOODWORKING, INC.    ","A","DOMP","           3161 SW 22 STREET                         ","                                          ","FORT LAUDERDALE             ","FL","33312     ","  ","01122005"
"P05000006818","KINSMAN DENTAL LAB, INC.                        ","A","DOMP","           5048 MISSION SQUARE LN                    ","                                          ","ZEPHYRHILLS                 ","FL","33542     ","  ","01122005"
"F05000000218","ALLIANCE FOR SCHOOL CHOICE, INC.                ","A","FORN","P          5080 N. 40TH STREET, SUITE 375            ","                                          ","PHOENIX                     ","AZ","85018     ","  ","01052005"
"P05000006758","URBAN GRACE CORPORATION                         ","A","DOMP","           1143 PINE RIDGE DR.                       ","                                          ","DAVENPORT                   ","FL","33696     ","  ","01122005"
"P05000006788","GARDNER'S QUALITY TRIM & INSTALLATION, INC.     ","A","DOMP","           16944 CUMBERMOORE LANE                    ","                                          ","UMATILLA                    ","FL","32784     ","  ","01122005"
"L05000004068","JACOB & DURCHIN INVESTMENTS, LLC                ","A","FLAL","           3021 COBBLER SQUARE LANE                  ","                                          ","LAKELAND                    ","FL","33810     ","  ","01032005"
"F05000000228","ELEVATOR ADVISORS INTERNATIONAL, INC.           ","A","FORP","           12623 E IMPERIAL HWY                      ","SUITE 203                                 ","DANTA FE SPRINGS            ","CA","92670-4765","  ","01062005"
"P05000006808","STERNS AUTOMOTIVE STRATEGIES, INC.              ","A","DOMP","           1867 SUTHERLAND DR                        ","                                          ","PALM HARBOR                 ","FL","34683     ","  ","01062005"
"F04000003629","RUNDQUIST PROPELLER TOOLS, INC.                 ","A","FORP","           7730 WATER ST.                            ","                                          ","ST. LOUIS                   ","MO","63111     ","  ","06252004"
"P05000006179","GUERRA'S TRUCKING, CORP.                        ","A","DOMP","           17333 SW 143 CT                           ","                                          ","MIAMI                       ","FL","33177     ","  ","01122005"
"P05000006189","HAROLD WEAVER CORP.                             ","A","DOMP","           99 NESBIT STREET                          ","                                          ","PUNTA GORDA                 ","FL","33950     ","  ","01122005"
"P05000006199","FLA. BUILDING AND ROOFING, INC.                 ","A","DOMP","           990 B ROAD                                ","                                          ","LABELLE                     ","FL","33935     ","  ","01122005"
"P05000006209","BAMESCVE SERVICES, INC.                         ","A","DOMP","           250 NW SAMPLE RD - STE F202               ","                                          ","POMPANO BEACH               ","FL","33064     ","  ","01122005"
"P05000006219","BYRD AND GONZALEZ, P.A.                         ","A","DOMP","           3825 HENDERSON BLVD SUITE 600             ","                                          ","TAMPA                       ","FL","33629     ","  ","01122005"
"P05000006229","BERGMAN & LUCKY. PRO. INC.                      ","A","DOMP","           1137 SE 6TH TERRACE #2                    ","                                          ","FORT LAUDERDALE             ","FL","33316     ","  ","12202005"
"P05000006239","JOSE J. GARCIA, INC.                            ","A","DOMP","           7641 CURRENCY DRIVE                       ","                                          ","ORLANDO                     ","FL","32809     ","  ","01122005"
"P05000006249","PERISHABLE EXPRESS INT'L, INC.                  ","A","DOMP","           855 SW 155 CT.                            ","                                          ","MIAMI                       ","FL","33194     ","  ","01122005"
"L05000003649","CLEAN IMAGE CARPET RESTORATION LLC              ","A","FLAL","           6610 SEABOARD AVENUE                      ","                                          ","JACKSONVILLE                ","FL","32244     ","  ","01122005"
"N05000000389","RIVER PLACE OF HILLSBOROUGH HOMEOWNERS ASSOCIATI","A","DOMN","P          325 SOUTH BLVD                            ","                                          ","TAMPA                       ","FL","33606     ","  ","01122005"
"P05000006259","THE IVY 3010 - 1004 CORP.                       ","A","DOMP","           2100 PONCE DE LEON BLVD STE 600           ","                                          ","CORAL GABLES                ","FL","33134     ","  ","01122005"
"L05000003659","DETAILS,DETAILS,DETAILS, LLC                    ","A","FLAL","           6089 BITHER WAY                           ","                                          ","LAKE WORTH                  ","FL","33467     ","  ","01122005"
"L05000003669","MARIPOSA GARDENS OF CENTRAL FLORIDA LLC         ","A","FLAL","           P.O. BOX 533907                           ","                                          ","ORLANDO                     ","FL","32853     ","  ","01122005"
"P05000006269","M.R. STEEL IRON WORKS, INC.                     ","A","DOMP","           6136 S.W. 2ND ST.                         ","                                          ","MARGATE                     ","FL","33068     ","  ","01142005"
"L05000003679","LTCSP-DAYTONA BEACH, LLC                        ","A","FLAL","           100 SECOND AVENUE SOUTH                   ","SUITE 901S                                ","ST. PETERSBURG              ","FL","33701     ","US","01122005"
"P05000006279","LOFTS INVESTMENT CORP.                          ","A","DOMP","           2875 NE 191ST ST #801                     ","                                          ","AVENTURA                    ","FL","33180     ","  ","01122005"
"L05000003689","JERRY CHESHIRE, LLC                             ","A","FLAL","           P. O.  BOX 183                            ","                                          ","POMONA PARK                 ","FL","32181     ","  ","01122005"
"L05000003699","ARTEZIA, LLC                                    ","A","FLAL","           1811 ENGLEWOOD ROAD                       ","SUITE 350                                 ","ENGLEWOOD                   ","FL","34223     ","US","01122005"
"L05000003709","WMWFT, LLC                                      ","A","FLAL","           POST OFFICE BOX 1656                      ","                                          ","COCOA                       ","FL","32923     ","  ","01122005"
"P05000006289","D.G. CHARTERS, CORP                             ","A","DOMP","           5398 ERIKA PL                             ","                                          ","GREENACRES                  ","FL","33463     ","  ","01122005"
"L05000003719","S & S PROPERTIES, LLC                           ","A","FLAL","           64 SHORE DR                               ","                                          ","MIRAMAR BEACH               ","FL","32550     ","US","01122005"
"L05000003729","CUB & COL INVESTMENTS, LLC                      ","A","FLAL","           480 WEST 84 ST                            ","UNIT 105                                  ","HIALEAH                     ","FL","33014     ","  ","01122005"
"L05000003739","REGENT 323 REALTY LLC                           ","A","FLAL","           1430 BROADWAY                             ","SUITE 1805                                ","NEW YORK                    ","NY","10018     ","US","01122005"
"L05000003749","JENNIFER METCALF, LLC                           ","A","FLAL","           740 PETES LANE                            ","                                          ","DAVENPORT                   ","FL","33837     ","US","01122005"
"L05000003759","REAL ESTATE MARKETING ADVISERS LLC              ","A","FLAL","           16900 N BAY ROAD                          ","2012                                      ","SUNNY ISLES                 ","FL","33160     ","  ","01122005"
"P05000006299","JC LAWN MAINTENANCE OF SOUTH WEST FLORIDA, INC. ","A","DOMP","           2790 12TH AVE SE                          ","                                          ","NAPLES                      ","FL","34117-5500","  ","01122005"
"L05000003789","PROFICIENT EDGE LLC                             ","A","FLAL","           8639 N. HIMES AVE                         ","APT 2302                                  ","TAMPA,                      ","FL","33614     ","  ","01122005"
"F05000000209","PEOPLES CHOICE SERVICES, INC.                   ","A","FORP","           16166 RD 44                               ","                                          ","LASALLE                     ","CO","80645     ","  ","01132005"
"L05000003799","CTLAUNCH, LLC                                   ","A","FLAL","           2403 NW 40TH CIRCLE                       ","                                          ","BOCA RATON                  ","FL","33431     ","US","01122005"
"L05000003809","CRAWFORD BUSINESS SERVICES, LLC                 ","A","FLAL","           13630 LINDEN DR                           ","                                          ","SPRING HILL                 ","FL","34609     ","  ","01122005"
"L05000003829","EDDIE MCCANN LLC                                ","A","FLAL","           21339 GLADIS AV                           ","                                          ","PORT CHARLOTTE              ","FL","33952     ","  ","01132005"
"L05000003839","ELIUD CORTINA CONSULTING, LLC                   ","A","FLAL","           200 SOUTH ST., NE                         ","                                          ","FORT WALTON BEACH           ","FL","32547     ","  ","01112005"
"P05000006309","PARADISE HOMES OF PENSACOLA, INC.               ","A","DOMP","           508 W. GREGORY ST.                        ","                                          ","PENSACOLA                   ","FL","32502-4742","  ","01122005"
"L05000003849","JURIS REALTY, L.L.C.                            ","A","FLAL","           7668 MOUNT CARMEL DRIVE                   ","                                          ","ORLANDO                     ","FL","32835     ","  ","01122005"
"L05000003769","HERITAGE TOWNHOMES, LLC                         ","A","FLAL","           475 MONTGOMERY PLACE                      ","                                          ","ALTAMONTE SPRINGS           ","FL","32714     ","  ","01052005"
