"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"L05000053108","C.V.R., HOLLYWOOD, LLC                          ","A","FLAL","           C/O ERIC ANSEL, ESQ.                      ","601 SOUTH OCEAN DRIVE                     ","HOLLYWOOD                   ","FL","33019-2007","  ","06012005"
"N05000005568","LA CROSSE BAPTIST CHURCH, INC.                  ","A","DOMN","P          P O BOX K                                 ","                                          ","LA CROSSE                   ","FL","32658     ","  ","05272005"
"P05000077678","JOHN HEZLEP III, INC.                           ","A","DOMP","           P.O. BOX 745                              ","                                          ","WEIRSDALE                   ","FL","32195     ","  ","05272005"
"P05000077688","SR CABINET SERVICES INC.                        ","A","DOMP","           350 BAGDAD AVE                            ","                                          ","OPA LOCKA                   ","FL","33054     ","  ","05272005"
"P05000077698","TRI-COUNTY CERTIFIED APPRAISERS III, INC.       ","A","DOMP","           10720 SW 51ST CT                          ","                                          ","FT LAUDERDALE               ","FL","33328     ","  ","05272005"
"L05000053118","VENES REALTY LLC                                ","A","FLAL","           1401 BRICKELL AVENUE, SUITE 330           ","                                          ","MIAMI                       ","FL","33131     ","  ","05272005"
"M05000002888","A1A CLIPPER, L.L.C.                             ","A","FORL","           591 WEST PUTNAM AVENUE                    ","                                          ","GREENWICH                   ","CT","06830     ","  ","05272005"
"P05000077708","INTERNATIONAL STONE OUTLET, INC.                ","A","DOMP","           3900 WIMBLEDON DR                         ","                                          ","LAKE MARY                   ","FL","32746     ","  ","05272005"
"L05000053128","CREATIVE CHOCOLATES...AND SUCH LLC              ","A","FLAL","           7102 NW 93 AVE                            ","                                          ","TAMARAC                     ","FL","33321     ","  ","05272005"
"P05000077718","TRI-COUNTY CERTIFIED HOLDINGS, INC.             ","A","DOMP","           10720 SW 51ST COURT                       ","                                          ","FT LAUDERDALE               ","FL","33328     ","  ","05272005"
"P05000077728","LAKESIDE FINANCIAL SERVICES, INC.               ","A","DOMP","           107 ISLAND DR                             ","                                          ","HOWEY IN THE HILLS          ","FL","34737     ","  ","05272005"
"L05000053138","DELMARK REALTY LLC                              ","A","FLAL","           4326 POST AVENUE                          ","                                          ","MIAMI BEACH                 ","FL","33140     ","  ","05262005"
"P05000077738","BARBACOA, INC.                                  ","A","DOMP","           1746 ESPANOLA DR.                         ","                                          ","MIAMI                       ","FL","33133     ","  ","05272005"
"L05000053168","HR PROPERTIES, LLC                              ","A","FLAL","           101 NE 3RD AVENUE                         ","SUITE 1500                                ","FORT LAUDERDALE             ","FL","33301     ","US","05272005"
"L05000053178","NEW CONCEPTS CONSTRUCTION, LLC                  ","A","FLAL","           6540 CANARY STREET                        ","                                          ","SARASOTA                    ","FL","34241     ","  ","05272005"
"P05000077748","AMERICAN HOME HEALTH CARE, CORP.                ","A","DOMP","           2550 NW 72ND AVE - STE 215                ","                                          ","MIAMI                       ","FL","33122     ","  ","05272005"
"N05000005578","ARMS OF LOVE FOUNDATION, INC                    ","A","DOMN","P          5590 WEST 20TH AVE                        ","100                                       ","HIALEAH GARDEN              ","FL","33016     ","US","05272005"
"L05000053188","LIRA FISCAL, LLC                                ","A","FLAL","           P. O. BOX 49526                           ","                                          ","SARASOTA,                   ","FL","34230     ","US","05272005"
"P05000077758","S-INFOTECH, INC.                                ","A","DOMP","           480 NW 20TH STREET #105                   ","                                          ","BOCA RATON                  ","FL","33431     ","  ","05272005"
"L05000053198","MIDWAY HOLDING, LLC                             ","A","FLAL","           8242 MARTINGALE LANE                      ","                                          ","PORT ST. LUCIE              ","FL","34986     ","  ","05272005"
"L05000053208","GOLDEN HORSE FOOD MANAGEMENT, LIMITED LIABILITY ","A","FLAL","           949 WHISPERING CYPRESS LANE               ","                                          ","ORLANDO                     ","FL","32824     ","  ","05272005"
"L05000053218","ROMA PRESERVE LLC                               ","A","FLAL","           4344 BEECHWOOD LAKE DR.                   ","                                          ","NAPLES                      ","FL","34112     ","  ","05272005"
"L05000053148","UDI HOLDINGS, LLC                               ","A","FLAL","           1955 SE 31ST ST                           ","                                          ","CAPE CORAL                  ","FL","33904     ","  ","05272005"
"L05000053158","SIERRA INVESTMENTS CO. LLC                      ","A","FLAL","           14220 S.W. 136 STREET                     ","J                                         ","MIAMI                       ","FL","33186     ","US","05272005"
"L05000053238","COASTAL GREEN LLC                               ","A","FLAL","           85999 AVANT ROAD                          ","                                          ","YULEE                       ","FL","32097     ","US","05272005"
"P05000077768","ABC- ABSOLUTE BEST CARE SUPPORT, INC.           ","A","DOMP","           2707 NE 208TH TERRACE                     ","                                          ","MIAMI                       ","FL","33180     ","  ","05262005"
"L05000053258","UNIVERSAL TRADING GROUP, LLC                    ","A","FLAL","           1672 NE 205 TERRACE                       ","                                          ","MIAMI                       ","FL","33179     ","US","05272005"
"L05000053268","BOCA REALTY, LLC                                ","A","FLAL","           4400 N FEDERAL HWY                        ","SUITE 68                                  ","BOCA RATON                  ","FL","33431     ","  ","06012005"
"P05000077788","CSS PAINTING, INC.                              ","A","DOMP","           1625 NW 13TH ST., #405                    ","                                          ","BOCA RATON                  ","FL","33486     ","  ","05272005"
"L05000053298","NORTH TAMPA SHORES CENTER LLC                   ","A","FLAL","           2910 BAY TO BAY BLVD.                     ","SUITE 200                                 ","TAMPA                       ","FL","33629     ","  ","05272005"
"L05000053308","SATURN LLC                                      ","A","FLAL","           402 A HIGH POINT DRIVE                    ","                                          ","COCOA                       ","FL","32926     ","  ","05272005"
"L05000053318","DIASPARRA ENTERPRISES, LLC.                     ","A","FLAL","           109 VENICE PALMS BLVD                     ","                                          ","VENICE                      ","FL","34292     ","US","05312005"
"L05000053228","DJKF ASSOCIATED ENTERPRISES,LLC                 ","A","FLAL","           5218 SW. 97TH  WAY                        ","                                          ","GAINESVILLE                 ","FL","32608     ","US","05272005"
"L05000053248","PRIME MORTGAGE COMPANY, LLC                     ","A","FLAL","           2884 TIBURON BOULEVARD EAST               ","                                          ","NAPLES                      ","FL","34109     ","  ","05272005"
"P05000077808","G. VINES PROPERTIES, INC.                       ","A","DOMP","           4775 COLLINS AVE., #704                   ","                                          ","MIAMI BEACH                 ","FL","33140     ","  ","05272005"
"L05000053328","PGP / MARTIN LLC                                ","A","FLAL","           1034 SECOND STREET PIKE                   ","# 236                                     ","RICHBORO                    ","PA","18954     ","  ","05272005"
"L05000053338","WINGNUT CAN DO LLC                              ","A","FLAL","           1312 BEVAN DRIVE                          ","                                          ","SEBASTIAN                   ","FL","32958     ","US","05262005"
"L05000053348","AMEDIS IT SOLUTIONS LLC                         ","A","FLAL","           13818 VICKSTON LANE                       ","                                          ","HOUSTON                     ","TX","77014     ","US","05282005"
"L05000053358","GERBER REALTY GROUP LLC                         ","A","FLAL","           120 EAST OAKLAND PARK BLVD                ","105                                       ","WILTON MANORS               ","FL","33344     ","  ","05312005"
"L05000053368","SUPERB INVESTMENT LLC                           ","A","FLAL","           6151 MIRAMAR PKWY                         ","SUITE 111                                 ","MIRAMAR                     ","FL","33023     ","  ","06012005"
"L05000053378","PHYSICIAN STANDARD LLC                          ","A","FLAL","           15802 NW 21ST STREET                      ","                                          ","PEMBROKE PINES              ","FL","33028     ","  ","05292005"
"L05000053388","KEGB, LLC                                       ","A","FLAL","           2202 NORTH WEST SHORE BOULEVARD           ","SUITE 200                                 ","TAMPA                       ","FL","33607     ","US","05252005"
"P05000077778","RM PARTNERS, INC.                               ","A","DOMP","           344 SANDAL LANE                           ","                                          ","PALM BEACH SHORES           ","FL","33404     ","  ","05272005"
"P05000077798","TASKMASTER CONSTRUCTION, INC.                   ","A","DOMP","           6460 NW 31ST WAY                          ","                                          ","FT. LAUDERDALE              ","FL","33309-1648","  ","05272005"
"P05000077818","IND-ORMOND, INC.                                ","A","DOMP","           13777 BELCHER ROAD SOUTH                  ","                                          ","LARGO                       ","FL","33771     ","  ","05272005"
"L05000053408","BAHIA MORTGAGE, LLC                             ","A","FLAL","           2002 N. LOIS AVENUE                       ","SUITE 595                                 ","TAMPA                       ","FL","33607     ","  ","05272005"
"P05000077828","ONE STOP PAINT & BODY SHOP, INC.                ","A","DOMP","           6515 NW 7TH AVE.                          ","                                          ","MIAMI                       ","FL","33150     ","  ","05272005"
"L05000053418","MARTIN TILE AND STONE, LLC.                     ","A","FLAL","           2113 REDMOND ST,                          ","                                          ","PT. CHARLOTTE               ","FL","33948     ","US","05252005"
"L05000053428","ASSET REALTY & ASSOCIATES, LLC                  ","A","FLAL","           4171 HOLLYWOOD BLVD                       ","                                          ","HOLLYWOOD                   ","FL","33021     ","  ","05262005"
"P05000077838","BENN OF SPRING HILL, INC.                       ","A","DOMP","           3424 BRIAN RD                             ","                                          ","PALM HARBOR                 ","FL","34685     ","  ","05272005"
"L05000053448","NUMBER ONE BOILER SOLUTIONS, LLC                ","A","FLAL","           P.O. BOX 761                              ","                                          ","MULBERRY                    ","FL","33860     ","US","05312005"
"A05000001068","455 SOUTH ANDREWS AVENUE ASSOC LTD              ","A","DOML","P          1975 E. SUNRISE BLVD.                     ","SUITE 505                                 ","FT. LAUDERDALE              ","FL","33304     ","US","06012005"
"L05000053278","JESSICA CALL CENTER LLC                         ","A","FLAL","           3111 WEST TARTON DR                       ","                                          ","MIRAMAR                     ","FL","33023     ","  ","05282005"
"L05000053288","LYREHC BUSINESS SOLUTIONS, LLC                  ","A","FLAL","           PO BOX 238646                             ","                                          ","PORT ORANGE                 ","FL","32123     ","  ","05272005"
"L05000053398","HARTON MOTORWERKS USA LLC                       ","A","FLAL","           15020 SW 153 ST                           ","                                          ","MIAMI                       ","FL","33187     ","  ","06012005"
"L05000053468","PAR ENTERPRISES, LLC                            ","A","FLAL","           316 W. 11TH STREET                        ","                                          ","PANAMA CITY                 ","FL","          ","  ","05272005"
"P05000077858","SUPREME FRAMING, INC.                           ","A","DOMP","           5351 STALLION DRIVE                       ","                                          ","CRESTVIEW                   ","FL","32539     ","US","05272005"
"P05000077868","W C E VENTURES, INC.                            ","A","DOMP","           6240 GEORGIA AVENUE                       ","                                          ","BRADENTON                   ","FL","34207     ","US","05252005"
"P05000077878","JILLIAN GLASS M.D., P.A.                        ","A","DOMP","           202 SOUTH WESTLAND AVE                    ","                                          ","TAMPA                       ","FL","33606     ","  ","05272005"
"L05000053478","ALLIANCE PROPERTIES - LW II, LLC                ","A","FLAL","           223 SUNSET AVENUE, SUITE 110              ","                                          ","PALM BEACH                  ","FL","33480     ","  ","05272005"
"N05000005588","SUWANNEE RIVER COVE MINISTRIES, INC.            ","A","DOMN","P          1053 LOUISIANA AVE                        ","                                          ","SEBASTIAN                   ","FL","32958     ","  ","05312005"
"P05000077888","GULF COAST LAWNS INC.                           ","A","DOMP","           720 MEADOWVIEW LN                         ","                                          ","PENSACOLA                   ","FL","32514     ","ES","05242005"
"L05000053438","ROTA LLC                                        ","A","FLAL","           259 CAMBRIDGE RD                          ","                                          ","RAMSEY                      ","NJ","07024     ","US","05312005"
"L05000053458","VECCHIO PROPERTIES, LLC                         ","A","FLAL","           888 EASTWARD CIRCLE                       ","                                          ","ZANESVILLE                  ","OH","43701     ","US","05312005"
"P05000077898","INFORMATION TECHNOLOGY INVESTMENT GROUP, INC.   ","A","DOMP","           P.O. BOX 5551388                          ","                                          ","DAVIE                       ","FL","33325     ","US","05272005"
"P05000077908","C & Z COMPANIES, INC.                           ","A","DOMP","           894 CAMELLIA DRIVE                        ","                                          ","ROYAL PALM BEACH            ","FL","33411     ","US","05262005"
"P05000077918","CITY FOOD MART INC OF KISSIMMEE                 ","A","DOMP","           3319 W OAK ST                             ","                                          ","KISSIMMEE                   ","FL","34741     ","  ","05272005"
"P05000077928","OLAZABAL TRUCKING, INC.                         ","A","DOMP","           27000 S.W. 157 AVENUE                     ","                                          ","HOMESTEAD                   ","FL","33031     ","  ","05272005"
"P05000077938","THE BEAUTY EFFECT, CORP.                        ","A","DOMP","           19390 COLLINS AVE                         ","1423                                      ","SUNNY ISLES BEACH           ","FL","33160     ","  ","05272005"
"P05000077948","WB REMODELING, CORPORATION                      ","A","DOMP","           11342 SW 133 CT UNIT 4                    ","                                          ","MIAMI                       ","FL","33186     ","  ","05272005"
"L05000053488","FLAMINGO HEALTHPARK & ASSOC. LLC                ","A","FLAL","           12201 PEMBROKE RD                         ","SUITE B                                   ","PEMBROKE PINES              ","FL","33025     ","  ","05272005"
"P05000077958","MILL DIRECT FLOORING, INC.                      ","A","DOMP","           5816 WILENA PL                            ","                                          ","SARASOTA                    ","FL","34238     ","  ","05282005"
"P05000077848","STERLING RADIOLOGY OF FLORIDA, P.A.             ","A","DOMP","           2151 LE JEUNE RD., STE. 300               ","                                          ","CORAL GABLES                ","FL","33134     ","  ","05272005"
"L05000053498","BONELLO-CASTELLANO, LLC                         ","A","FLAL","           766 CRESTA CIRCLE                         ","                                          ","WEST PALM BEACH             ","FL","33413     ","  ","05312005"
"P05000077968","GRACE INTERNATIONAL SERVICES, INC.              ","A","DOMP","           8825 NW 75 CT                             ","                                          ","TAMARAC                     ","FL","33321     ","  ","05272005"
"P05000077978","INVEST ALERTS, INC.                             ","A","DOMP","           4800 NORTH  FEDERAL HWY, 302D             ","                                          ","BOCA RATON                  ","FL","33431     ","  ","05252005"
"L05000053508","INNOVATIVE REAL ESTATE, LLC                     ","A","FLAL","           4454 WYNKOOP CIRCLE                       ","                                          ","PORT CHARLOTTE              ","FL","33948     ","  ","05232005"
"P05000077988","BENN OF WESLEY CHAPEL, INC.                     ","A","DOMP","           3424 BRIAN RD                             ","                                          ","PALM HARBOR                 ","FL","34685     ","  ","05272005"
"F05000003168","ATLANTIC HEALTHCARE CENTER, INC.                ","A","FORP","           7125 THOMAS EDISON DRIVE, SUITE 225       ","                                          ","COLUMBIA                    ","MD","21046     ","  ","05272005"
"P05000077998","LEO OF JAX CORP                                 ","A","DOMP","           4901 SUNBEAM BLVD                         ","APT # 824                                 ","JACKSONVILLE                ","FL","32257     ","US","05272005"
"L05000053518","FLORIDA COMMERCIAL LAND LLC                     ","A","FLAL","           4168 GLENEAGLES DR                        ","                                          ","BOYNTON BEACH               ","FL","33436     ","  ","05232005"
"P05000078008","JAAS ENTERPRISES, INC.                          ","A","DOMP","           2401 LEAFSHINE LN.                        ","                                          ","NAPLES                      ","FL","34119     ","  ","05272005"
"L05000053528","LAUDERDALE CUSTOM BOAT WORKS, LLC               ","A","FLAL","           1700 S.E. 15TH STREET, SUITE 209          ","                                          ","FT LAUDERDALE               ","FL","33316     ","  ","05272005"
"P05000078018","TRIANGLE PALM PARTNERS, INC.                    ","A","DOMP","           3981 BISHOPWOOD CT. E. #106               ","                                          ","NAPLES                      ","FL","34114     ","  ","05272005"
"P05000078028","JC AUTOMOTIVE CONSULTANT, INC.                  ","A","DOMP","           404 EAST RIDGEWOOD STREET                 ","                                          ","ALTAMONTE SPRINGS           ","FL","32701     ","US","05282005"
"L05000053538","FLEMING ISLAND MEDICAL SPECIALISTS, LLC         ","A","FLAL","           3900 UNIVERSITY BOULEVARD SOUTH           ","                                          ","JACKSONVILLE                ","FL","32216     ","  ","05272005"
"P05000078048","STUDIO PROFILE INCORPORATED                     ","A","DOMP","           420 SOUTH PINE AVE                        ","                                          ","OCALA                       ","FL","34474     ","US","05312005"
"P05000078058","CUSTOM BLINDS AND DRAPERIES BY ROBIN, INC.      ","A","DOMP","           2451 AINSWORTH AVE.                       ","                                          ","SPRING HILL                 ","FL","34609     ","  ","05312005"
"P05000078068","RENDON BROTHERS INC                             ","A","DOMP","           191 S BAY STREET                          ","                                          ","FELLSMERE                   ","FL","32948     ","  ","05312005"
"P05000078078","ACCENT CURB AND LAWN, INC.                      ","A","DOMP","           1913 TWISTING LANE                        ","                                          ","WESLEY CHAPEL               ","FL","33543     ","  ","05312005"
"P05000078088","RAYHILL SERVICES INC.                           ","A","DOMP","           8000 NW 67 AVENUE                         ","                                          ","TAMARAC                     ","FL","33321     ","  ","05312005"
"P05000078098","AVALEX ENTERPRISES, INC.                        ","A","DOMP","           7561 KISMET STREET                        ","                                          ","MIRAMAR                     ","FL","33023     ","US","06012005"
"P05000078038","FERNANDES TRANSPORTATION, INC.                  ","A","DOMP","           13609 BAYVIEW ISLE DR                     ","303                                       ","ORLANDO                     ","FL","32824     ","  ","05272005"
"P05000078108","MARIN'S DRYWALL & FINISH, INC.                  ","A","DOMP","           1371 NW 171ST. STREET                     ","                                          ","NORTH MIAMI                 ","FL","33169     ","US","05312005"
"P05000078118","FSB CAPITAL DIVERSIFIED, CORP                   ","A","DOMP","           12421 NORTH FLORIDA AVE                   ","212                                       ","TAMPA                       ","FL","33612     ","US","05282005"
"P05000078128","GLOBAL BUYING AND SELLING, INC.                 ","A","DOMP","           6962 WEST SAMPLE RD                       ","                                          ","CORAL SPRINGS               ","FL","33067     ","  ","05292005"
"P05000078138","FIGUE TILE AND MARBLE INC.                      ","A","DOMP","           2105        5TH ST                        ","                                          ","SARASOTA                    ","FL","34237     ","  ","05232005"
"P05000078148","HIGHWAYMEDIA INC                                ","A","DOMP","           3822 S E 12TH PL                          ","                                          ","CAPE CORAL                  ","FL","33904     ","  ","05312005"
"P05000078158","JW218, INC.                                     ","A","DOMP","           627 MANATEE BAY DRIVE                     ","                                          ","BOYNTON BEACH               ","FL","33435     ","  ","05312005"
"L05000053548","BEATRICE WALK, LLC                              ","A","FLAL","           4501 BEVERLY AVENUE                       ","                                          ","JACKSONVILLE                ","FL","32210     ","  ","05262005"
"P05000078168","TROPICAL SMOOTHIE DEVELOPMENT SOUTH FLORIDA INC.","A","DOMP","           510 NW 93RD TERRACE                       ","                                          ","PEMBROKE PINES              ","FL","33024     ","US","05312005"
"P05000078178","PLATINUM SERVICE ENTERPRISES, INC               ","A","DOMP","           11079 HEARTH RD.                          ","                                          ","SPIRNG HILL                 ","FL","34608     ","  ","05312005"
"P05000078188","NELSON BARRETO, INC.                            ","A","DOMP","           1700 NW 49 STREET                         ","#110B                                     ","FORT LAUDERDALE             ","FL","33309     ","US","05312005"
"P05000078208","CROSSROADS COFFEE CAFE, INC.                    ","A","DOMP","           6923 CYPRESS RD                           ","C-25                                      ","PLANTATION                  ","FL","33317     ","US","05312005"
"N05000005598","HAWTHORNE SUITES ORLANDO CONDOMINIUM ASSOCIATION","A","DOMN","P          7601 CANADA AVENUE                        ","                                          ","ORLANDO                     ","FL","32819     ","  ","05272005"
"P05000078218","FLORIDA C PRODUCTS INC                          ","A","DOMP","           P.O.BOX 4                                 ","                                          ","LITHIA                      ","FL","33547     ","US","05302005"
"P05000078228","WONDERFUL CONCRETE PUMPING SERVICE,INC.         ","A","DOMP","           2871 N. OAKLAND FOREST DRIVE              ","APT#110                                   ","OAKLAND PARK                ","FL","33309     ","US","05262005"
"P05000078238","TWIN VENTURES PIZZA, INC.                       ","A","DOMP","           119 MOONEY RD.                            ","                                          ","FT. WALTON BEACH            ","FL","32547     ","US","05312005"
"P05000078248","SOUTHSTAR LAND FRIENDS FARM, INC.               ","A","DOMP","           751 PARK OF COMMERCE DR                   ","SUITE 128                                 ","BOCA RATON                  ","FL","33487     ","  ","05272005"
"P05000078258","DWAYNE DEMOLITION INC.                          ","A","DOMP","           4642 ROYAL AVE                            ","                                          ","JACKSONVILLE                ","FL","32205     ","  ","05312005"
"P05000078268","FACE HOLDINGS II INC.                           ","A","DOMP","           8700 NW 27 AVE                            ","                                          ","MIAMI                       ","FL","33147     ","  ","05272005"
"L05000053578","TEACHING & LEARNING TECHNOLOGIES, LLC           ","A","FLAL","           P.O. BOX 357713                           ","                                          ","GAINESVILLE                 ","FL","32635     ","  ","05192005"
"P05000078198","EBM ENGINEERING, INC                            ","A","DOMP","           P.O. BOX 655244                           ","                                          ","MIAMI,                      ","FL","33265     ","US","05302005"
"F05000003178","AMPLITUDE RESEARCH, INC.                        ","A","FORP","           30100 TELEGRAPH ROAD, SUITE 480           ","                                          ","BINGHAM FARMS               ","MI","48025     ","  ","05232005"
"L05000053588","ADVANTAGE MANAGEMENT OF S.W. FLORIDA, LLC       ","A","FLAL","           8107 SPRING MARSH DRIVE                   ","                                          ","UNIVERSITY PARK             ","FL","34201     ","  ","05312005"
"P05000078308","GORMIT SOLUTIONS, INC                           ","A","DOMP","           6252 HIGHLAND COURT                       ","                                          ","NORTH LAUDERDALE            ","FL","33068     ","  ","05272005"
"L05000053598","MOE'S LEGACY PLACE, LLC                         ","A","FLAL","           2200 WEST GLADES ROAD, SUITE 1200-B       ","                                          ","BOCA RATON                  ","FL","33431     ","  ","05272005"
"P05000078348","QID PROFESSIONAL CARE INC.                      ","A","DOMP","           10300 SW 72 ST STE 470-F                  ","                                          ","MIAMI                       ","FL","33173     ","  ","05272005"
"P05000078358","MITTO HEALTH CENTER, INC.                       ","A","DOMP","           8115 SW 147 CT                            ","                                          ","MIAMI                       ","FL","33193     ","  ","05272005"
"N05000005608","836 EXECUTIVE LANE CONDOMINIUM ASSOCIATION, INC.","A","DOMN","P          836 EXECUTIVE LANE                        ","SUITE 110                                 ","ROCKLEDGE                   ","FL","32955     ","  ","05312005"
"P05000078388","KEVIN'S PAINTING & DRYWALL CO.                  ","A","DOMP","           5000 SAN JOSE BLVD., APT. 95              ","                                          ","JACKSONVILLE                ","FL","32207     ","  ","05312005"
"P05000078398","OCEAN BLUE GRAPHICS, INC.                       ","A","DOMP","           137 LEXINGTON DR                          ","                                          ","ROYAL PALM BCH              ","FL","33411     ","  ","05272005"
"L05000053558","CROSSWINDS GROUP, LLC                           ","A","FLAL","           6333 SUNSET DRIVE                         ","                                          ","SOUTH MIAMI                 ","FL","33143     ","  ","05312005"
"L05000053568","LANDSHORE FERLITO GROUP, LLC                    ","A","FLAL","           27087 GRATIOT AVENUE                      ","                                          ","ROSEVILLE                   ","MI","48066     ","  ","05312005"
"M05000002898","AMC DELANCEY HUDSON CAPITAL PROPERTIES GP I, LLC","A","FORL","           999 WASHINGTON AVENUE                     ","                                          ","MIAMI                       ","FL","33139     ","  ","05272005"
"P05000078278","KIMBALL POOL SERVICE CORP.                      ","A","DOMP","           15455 SW 297TH ST                         ","                                          ","HOMESTEAD                   ","FL","33033     ","  ","05272005"
"P05000078288","BUDDY'S WELDING SERVICE, INC.                   ","A","DOMP","           1712 COUNTY ROAD 654                      ","                                          ","BUSHNELL                    ","FL","33513     ","  ","05272005"
"P05000078298","SEI MOTORSPORTS, INC.                           ","A","DOMP","           1364 N. NOVA ROAD                         ","                                          ","DAYTONA BEACH               ","FL","32117     ","  ","05272005"
"P05000078318","BEACH WORLD REALTY INC                          ","A","DOMP","           8216 GULF BLVD - UNIT H                   ","                                          ","NAVARRE                     ","FL","32566     ","  ","05272005"
"P05000078328","CHRISTOLIN ENTERPRISES, INC.                    ","A","DOMP","           4381 MISS PINEY RD                        ","                                          ","WEST PALM BEACH             ","FL","33406     ","  ","05312005"
"P05000078338","ADVANTAGE INSURANCE AGENCY, INC.                ","A","DOMP","           9335 93RD AVE N                           ","                                          ","LARGO                       ","FL","33777     ","  ","05312005"
"L05000053608","MJ GROUP LLC                                    ","A","FLAL","           4540 S.W. 75 AVENUE                       ","                                          ","MIAMI                       ","FL","33155     ","  ","05312005"
"P05000078368","KATHLEEN P. HANCOCK, P.A.                       ","A","DOMP","           3713 PAULA AVENUE                         ","                                          ","KEY WEST                    ","FL","33040     ","  ","05312005"
"P05000078378","TIARE ESTATES, INC.                             ","A","DOMP","           838 NE 40TH CT                            ","                                          ","OAKLAND PARK                ","FL","33334     ","  ","05312005"
"L05000053618","CRESCENT CITY PROPERTIES, LLC                   ","A","FLAL","           2057 LAUREL RUN DRIVE                     ","                                          ","OCALA                       ","FL","34471     ","  ","05312005"
"P05000077669","SOUTH FLORIDA NURSING GROUP, CORP.              ","A","DOMP","           8300 SW 8TH ST SUITE 303                  ","                                          ","MIAMI                       ","FL","33144     ","  ","05272005"
"L05000053109","ODEN BROS. INVESTMENTS, LLC                     ","A","FLAL","           84 BAYOU BREEZE CT.                       ","                                          ","SANTA ROSA BEACH            ","FL","32459     ","  ","05192005"
"N05000005569","THE NORTH POINTE CHURCH, INC.                   ","A","DOMN","P          7830 N 56TH ST                            ","                                          ","TAMPA                       ","FL","33617     ","  ","05312005"
"P05000077679","CARY ROSS, P.A.                                 ","A","DOMP","           11501 NORVAL PLACE                        ","                                          ","TEMPLE TERRACE              ","FL","33617     ","  ","05202005"
"P05000077689","WE PAY 2 YOU REALTY, INC.                       ","A","DOMP","           4370 NW 120 WAY                           ","                                          ","SUNRISE                     ","FL","33323     ","  ","05272005"
"P05000077699","HB LEASING CORPORATION                          ","A","DOMP","           296 N.W. 51ST STREET                      ","                                          ","MIAMI                       ","FL","33127     ","  ","05272005"
"M05000002889","BAY BREEZE, LLC                                 ","A","FORL","           4219 KENNICOTT                            ","                                          ","GLENVIEW                    ","IL","60025     ","  ","05272005"
"L05000053119","SS&G, L.L.C.                                    ","A","FLAL","           9251 BEATRICE DRIVE                       ","                                          ","PENSACOLA                   ","FL","32514     ","  ","05272005"
"P05000077709","PASA, INC.                                      ","A","DOMP","           5290-2 NORWOOD AVE                        ","                                          ","JACKSONVILLE                ","FL","32208-5034","  ","05272005"
"L05000053129","JACKSON TIMBERLAND LLC                          ","A","FLAL","           9995 GATE PARKWAY N., SUITE 400           ","                                          ","JACKSONVILLE                ","FL","32246     ","  ","05272005"
"P05000077719","OUTSTANDING PROPERTIES, INC.                    ","A","DOMP","           C/O ROBERT D. ROYSTON, JR., ESQ           ","P.O. BOX DRAWER 60205                     ","FORT MYERS                  ","FL","33906     ","  ","05272005"
"P05000077729","MIRELEZ CLEANING SERVICES, INC.                 ","A","DOMP","           1801 NE 51ST COURT                        ","                                          ","POMPANO BEACH               ","FL","33064     ","  ","05272005"
"L05000053139","HIPAA HEALTHCARE CONSULTANTS, L.L.C.            ","A","FLAL","           13910 LAKESHORE BLVD STE 140              ","                                          ","HUDSON                      ","FL","34667     ","  ","05272005"
"P05000077739","CARLAW & CICCIOLI, INC.                         ","A","DOMP","           10960 CEDAR LANE                          ","                                          ","PEMBROKE PINES              ","FL","33026     ","  ","05272005"
"L05000053149","EMR SERVICES, LLC                               ","A","FLAL","           6330 NIKKI LN                             ","                                          ","TAMPA                       ","FL","33625     ","US","05272005"
"L05000053179","TL FLOORING, LLC                                ","A","FLAL","           P.O. BOX 8499                             ","                                          ","TAMPA                       ","FL","33674     ","  ","05272005"
"P05000077749","HEMSTREET LAND CORPORATION                      ","A","DOMP","           7089 HEMSTREET PL                         ","                                          ","W PALM BCH                  ","FL","33413     ","  ","05272005"
"L05000053189","HC & ASSOCIATES, LLC                            ","A","FLAL","           P. O. BOX 6066                            ","                                          ","MIRAMAR BEACH               ","FL","32550     ","US","05272005"
"N05000005579","ISLAND TOWN CENTER CONDOMINIUM ASSOCIATION, INC.","A","DOMN","P          348 ENTERPRISE DR.                        ","                                          ","VALDOSTA                    ","GA","31601     ","  ","05272005"
"P05000077759","LORD'S MEDICAL & REHAB CENTER INC.              ","A","DOMP","           2750 WEST 68 STREET                       ","SUITE 224                                 ","HIALEAH                     ","FL","33016     ","  ","05272005"
"L05000053199","DJW SERVICE LLC                                 ","A","FLAL","           8870 COLONNADES CT WEST                   ","#334                                      ","BONITA SPRINGS              ","FL","34135     ","  ","05272005"
"L05000053209","GLÜ EVENTS, LLC                                 ","A","FLAL","           P.O.BOX 2485                              ","                                          ","ORLANDO                     ","FL","32802     ","  ","05272005"
"L05000053159","COAST-TO-COAST TITLE & ESCROW SERVICES, LLC     ","A","FLAL","           8199 HOPEWELL COURT                       ","                                          ","SEMINOLE                    ","FL","33777     ","US","05272005"
"L05000053169","M SHANNON ENTERPRISES LLC                       ","A","FLAL","           18502 BRIGGS CIRCLE                       ","                                          ","PORT CHARLOTTE              ","FL","33948     ","US","05272005"
